ID,state,county,population,start_year,start_month,prior_period_ipc_phase,prior_period_phase3plus_pct,prior_year_cereal_production_tonnes,prior_year_cereal_gap_tonnes,food_insecurity_risk
ID_992QC6,Jonglei,Pochalla,81520.0,2018,2,Stressed,9.8,2766.99609375,-16228.9140625,0
ID_DR08CW,Jonglei,Pochalla,81520.0,2018,5,Stressed,14.7,2766.99609375,-16228.9140625,1
ID_2LBM2Q,Jonglei,Pochalla,81520.0,2018,9,Crisis,29.4,2766.99609375,-16228.9140625,1
ID_SQ0P82,Jonglei,Pochalla,81520.0,2018,10,Crisis,19.6,2766.99609375,-16228.9140625,0
ID_KB700U,Jonglei,Pochalla,84593.0,2019,1,Stressed,9.8,2766.99609375,-16228.9140625,0
ID_CRGB93,Jonglei,Pochalla,75210.0,2019,8,Stressed,4.7,2766.99609375,-16228.9140625,1
ID_WKCS4K,Jonglei,Pochalla,75210.0,2019,9,Crisis,19.9,2766.99609375,-16228.9140625,0
ID_EK4AEG,Jonglei,Pochalla,75210.0,2020,1,Stressed,10.6,2766.99609375,-16228.9140625,1
ID_VFQ3JZ,Jonglei,Pochalla,76568.0,2020,1,Crisis,39.9,2766.99609375,-16228.9140625,1
ID_R25MDF,Jonglei,Pochalla,75210.0,2020,2,Crisis,30.0,2766.99609375,-16228.9140625,1
ID_7FR91I,Jonglei,Pochalla,75210.0,2020,5,Crisis,45.2,2766.99609375,-16228.9140625,1
ID_PWH0MX,Jonglei,Pochalla,79411.0,2022,2,Crisis,55.8,2766.99609375,-16228.9140625,1
ID_1EGOK0,Jonglei,Pochalla,79411.0,2022,4,Crisis,40.3,2766.99609375,-16228.9140625,1
ID_1TNZRF,Jonglei,Pochalla,79562.0,2022,10,Crisis,50.4,2766.99609375,-16228.9140625,1
ID_5A7QY8,Jonglei,Pochalla,79562.0,2022,12,Crisis,45.2,2766.99609375,-16228.9140625,1
ID_YB7W8P,Jonglei,Pochalla,79562.0,2023,4,Crisis,40.2,2766.99609375,-16228.9140625,1
ID_74MJDX,Jonglei,Pochalla,20357.0,2023,9,Crisis,60.3,2766.99609375,-16228.9140625,1
ID_O100VH,Jonglei,Pochalla,20357.0,2023,12,Crisis,63.9,2766.99609375,-16228.9140625,1
ID_MYGTY3,Jonglei,Pochalla,20357.0,2024,4,Crisis,49.1,2766.99609375,-16228.9140625,1
ID_ADDQHK,Jonglei,Pochalla,81949.0,2024,9,Crisis,58.9,2766.99609375,-16228.9140625,1
ID_GAD7X4,Jonglei,Pochalla,87936.0,2024,12,Crisis,54.9,2766.99609375,-16228.9140625,1
ID_8WZE4E,Jonglei,Pochalla,89295.0,2025,4,Crisis,44.4,2766.99609375,-16228.9140625,1
ID_X6U86Z,Jonglei,Twic East,122734.0,2014,10,Crisis,29.3,2766.99609375,-16228.9140625,1
ID_JQ7W7J,Jonglei,Twic East,124977.0,2015,1,Crisis,35.0,2766.99609375,-16228.9140625,1
ID_P61LFC,Jonglei,Twic East,124977.0,2015,4,Crisis,35.2,2766.99609375,-16228.9140625,1
ID_1NLC8J,Jonglei,Twic East,124977.0,2015,5,Crisis,55.2,2766.99609375,-16228.9140625,1
ID_PR7VGR,Jonglei,Twic East,124977.0,2015,8,Crisis,64.8,2766.99609375,-16228.9140625,1
ID_F1HX6Z,Jonglei,Twic East,124977.0,2015,10,Crisis,49.6,2766.99609375,-16228.9140625,1
ID_DCUJQ6,Jonglei,Twic East,127220.0,2016,1,Crisis,34.4,2766.99609375,-16228.9140625,1
ID_FX7XJZ,Jonglei,Twic East,127220.0,2016,4,Crisis,40.1,2766.99609375,-16228.9140625,1
ID_6US7RP,Jonglei,Twic East,127220.0,2016,5,Crisis,21.2,2766.99609375,-16228.9140625,0
ID_422TA8,Jonglei,Twic East,127220.0,2016,8,Stressed,18.1,2766.99609375,-16228.9140625,0
ID_3RU7MY,Jonglei,Twic East,127220.0,2016,10,Stressed,14.9,2766.99609375,-16228.9140625,0
ID_OW8DT8,Jonglei,Twic East,129462.0,2017,1,Stressed,14.9,2766.99609375,-16228.9140625,1
ID_CQ1XGB,Jonglei,Twic East,129462.0,2017,2,Crisis,34.8,2766.99609375,-16228.9140625,1
ID_NGZ6WM,Jonglei,Twic East,129462.0,2017,5,Crisis,54.8,2766.99609375,-16228.9140625,1
ID_DW0FGZ,Jonglei,Twic East,129462.0,2017,6,Emergency,60.2,2766.99609375,-16228.9140625,1
ID_VRCTLT,Jonglei,Twic East,116641.0,2017,9,Crisis,64.9,2766.99609375,-16228.9140625,1
ID_4Q9BC2,Jonglei,Twic East,116641.0,2017,10,Emergency,54.9,2766.99609375,-16228.9140625,1
ID_BE3YQY,Jonglei,Twic East,120140.0,2018,1,Crisis,40.3,2766.99609375,-16228.9140625,1
ID_5FU7BF,Jonglei,Twic East,120140.0,2018,2,Crisis,59.9,2766.99609375,-16228.9140625,1
ID_XQ7BZE,Jonglei,Twic East,120140.0,2018,5,Emergency,64.9,2766.99609375,-16228.9140625,1
ID_GBL2QG,Jonglei,Twic East,120140.0,2018,9,Emergency,74.9,2766.99609375,-16228.9140625,1
ID_V3DR2H,Jonglei,Twic East,120140.0,2018,10,Crisis,59.9,2766.99609375,-16228.9140625,1
ID_2P39YL,Jonglei,Twic East,124669.0,2019,1,Crisis,44.9,2766.99609375,-16228.9140625,1
ID_9UE421,Jonglei,Twic East,118957.0,2019,8,Emergency,65.0,2766.99609375,-16228.9140625,1
ID_VMEFOZ,Jonglei,Twic East,118957.0,2019,9,Crisis,69.8,2766.99609375,-16228.9140625,1
ID_TP7BD4,Jonglei,Twic East,118957.0,2020,1,Crisis,45.4,2766.99609375,-16228.9140625,1
ID_W1ARAG,Jonglei,Twic East,120708.0,2020,1,Crisis,60.5,2766.99609375,-16228.9140625,1
ID_DX5O31,Jonglei,Twic East,118957.0,2020,2,Crisis,49.7,2766.99609375,-16228.9140625,1
ID_YHXSO7,Jonglei,Twic East,118957.0,2020,5,Emergency,65.6,2766.99609375,-16228.9140625,1
ID_VBGR8W,Jonglei,Twic East,124117.0,2022,2,Emergency,70.6,2766.99609375,-16228.9140625,1
ID_2MAIET,Jonglei,Twic East,124117.0,2022,4,Emergency,74.9,2766.99609375,-16228.9140625,1
ID_DN1TH1,Jonglei,Twic East,124352.0,2022,10,Emergency,80.6,2766.99609375,-16228.9140625,1
ID_XJG2Y8,Jonglei,Twic East,124352.0,2022,12,Emergency,70.0,2766.99609375,-16228.9140625,1
ID_RGYBXK,Jonglei,Twic East,124352.0,2023,4,Emergency,60.3,2766.99609375,-16228.9140625,1
ID_PM21B0,Jonglei,Twic East,51269.0,2023,9,Emergency,75.6,2766.99609375,-16228.9140625,1
ID_7G2RE6,Jonglei,Twic East,51269.0,2023,12,Crisis,50.7,2766.99609375,-16228.9140625,1
ID_ZVLHYL,Jonglei,Twic East,51269.0,2024,4,Crisis,39.0,2766.99609375,-16228.9140625,1
ID_2LD05N,Jonglei,Twic East,128083.0,2024,9,Crisis,50.7,2766.99609375,-16228.9140625,1
ID_HQR6F7,Jonglei,Twic East,113371.0,2024,12,Emergency,58.6,2766.99609375,-16228.9140625,1
ID_QNEZW9,Jonglei,Twic East,115122.0,2025,4,Emergency,65.3,2766.99609375,-16228.9140625,1
ID_HEYCE4,Jonglei,Uror,201811.0,2014,10,Crisis,45.1,2766.99609375,-16228.9140625,1
ID_QGM5V2,Jonglei,Uror,205498.0,2015,1,Crisis,34.7,2766.99609375,-16228.9140625,1
ID_WWG84D,Jonglei,Uror,205498.0,2015,4,Emergency,44.8,2766.99609375,-16228.9140625,1
ID_4R9V4K,Jonglei,Uror,205498.0,2015,5,Crisis,59.9,2766.99609375,-16228.9140625,1
ID_00ILU6,Jonglei,Uror,205498.0,2015,8,Crisis,70.1,2766.99609375,-16228.9140625,1
ID_VFUA9B,Jonglei,Uror,205498.0,2015,10,Crisis,50.1,2766.99609375,-16228.9140625,1
ID_Q1BTR2,Jonglei,Uror,209186.0,2016,1,Crisis,60.3,2766.99609375,-16228.9140625,1
ID_3QIUA0,Jonglei,Uror,209186.0,2016,4,Crisis,40.2,2766.99609375,-16228.9140625,1
ID_8EKXDR,Jonglei,Uror,209186.0,2016,5,Crisis,20.1,2766.99609375,-16228.9140625,1
ID_KZ40AQ,Jonglei,Uror,209186.0,2016,8,Crisis,20.1,2766.99609375,-16228.9140625,0
ID_15O2NQ,Jonglei,Uror,209186.0,2016,10,Stressed,14.8,2766.99609375,-16228.9140625,0
ID_W4C6LB,Jonglei,Uror,212873.0,2017,1,Stressed,10.0,2766.99609375,-16228.9140625,1
ID_PJ8T22,Jonglei,Uror,212873.0,2017,2,Crisis,59.7,2766.99609375,-16228.9140625,1
ID_C50B8Y,Jonglei,Uror,212873.0,2017,5,Crisis,70.0,2766.99609375,-16228.9140625,1
ID_5DNWNG,Jonglei,Uror,212873.0,2017,6,Emergency,79.9,2766.99609375,-16228.9140625,1
ID_UCZH9I,Jonglei,Uror,190600.0,2017,9,Emergency,90.2,2766.99609375,-16228.9140625,1
ID_ER7U8H,Jonglei,Uror,190600.0,2017,10,Emergency,75.0,2766.99609375,-16228.9140625,1
ID_0IMJYJ,Jonglei,Uror,196318.0,2018,1,Emergency,69.8,2766.99609375,-16228.9140625,1
ID_CMRSEZ,Jonglei,Uror,196318.0,2018,2,Emergency,65.2,2766.99609375,-16228.9140625,1
ID_YTKW28,Jonglei,Uror,196318.0,2018,5,Emergency,80.5,2766.99609375,-16228.9140625,1
ID_37C6QC,Jonglei,Uror,196318.0,2018,9,Emergency,85.6,2766.99609375,-16228.9140625,1
ID_6K8DJZ,Jonglei,Uror,196318.0,2018,10,Crisis,65.2,2766.99609375,-16228.9140625,1
ID_R5SWK8,Jonglei,Uror,203719.0,2019,1,Crisis,55.0,2766.99609375,-16228.9140625,1
ID_TEMPXK,Jonglei,Uror,182012.0,2019,8,Crisis,70.2,2766.99609375,-16228.9140625,1
ID_C5I8XO,Jonglei,Uror,182012.0,2019,9,Crisis,45.1,2766.99609375,-16228.9140625,1
ID_MXLVZ4,Jonglei,Uror,182012.0,2020,1,Crisis,30.2,2766.99609375,-16228.9140625,1
ID_QKE2GJ,Jonglei,Uror,185676.0,2020,1,Emergency,64.8,2766.99609375,-16228.9140625,1
ID_R81BMQ,Jonglei,Uror,182012.0,2020,2,Crisis,35.0,2766.99609375,-16228.9140625,1
ID_F7ZK94,Jonglei,Uror,182012.0,2020,5,Emergency,69.8,2766.99609375,-16228.9140625,1
ID_YXFIBL,Jonglei,Uror,195919.0,2022,2,Emergency,75.3,2766.99609375,-16228.9140625,1
ID_EJGUBL,Jonglei,Uror,195919.0,2022,4,Emergency,75.0,2766.99609375,-16228.9140625,1
ID_MNTFK7,Jonglei,Uror,196292.0,2022,10,Emergency,80.1,2766.99609375,-16228.9140625,1
ID_ORFQLA,Jonglei,Uror,196292.0,2022,12,Emergency,70.3,2766.99609375,-16228.9140625,1
ID_09LZRK,Jonglei,Uror,196292.0,2023,4,Emergency,65.2,2766.99609375,-16228.9140625,1
ID_79UFU6,Jonglei,Uror,115296.0,2023,9,Emergency,75.4,2766.99609375,-16228.9140625,1
ID_PY06FT,Jonglei,Uror,115296.0,2023,12,Emergency,74.6,2766.99609375,-16228.9140625,1
ID_LO4QDB,Jonglei,Uror,115296.0,2024,4,Emergency,59.8,2766.99609375,-16228.9140625,1
ID_XVH7KA,Jonglei,Uror,202180.0,2024,9,Emergency,65.0,2766.99609375,-16228.9140625,1
ID_TQYDSH,Jonglei,Uror,237130.0,2024,12,Crisis,40.1,2766.99609375,-16228.9140625,1
ID_LV76MF,Jonglei,Uror,240794.0,2025,4,Emergency,59.9,2766.99609375,-16228.9140625,1
ID_4NNKM9,Lakes,Awerial,57081.0,2014,10,Crisis,24.5,12261.315789473683,-2231.6052631578946,0
ID_5D0P92,Lakes,Awerial,58123.0,2015,1,Stressed,10.5,12261.315789473683,-2231.6052631578946,1
ID_K38P6F,Lakes,Awerial,58123.0,2015,4,Crisis,20.6,12261.315789473683,-2231.6052631578946,1
ID_VDHR59,Lakes,Awerial,58123.0,2015,5,Crisis,44.7,12261.315789473683,-2231.6052631578946,1
ID_C81DO6,Lakes,Awerial,58123.0,2015,8,Crisis,46.5,12261.315789473683,-2231.6052631578946,1
ID_OUZ1EG,Lakes,Awerial,58123.0,2015,10,Crisis,25.8,12261.315789473683,-2231.6052631578946,0
ID_NTB34K,Lakes,Awerial,59166.0,2016,1,Stressed,10.3,8258.0,-4000.0,0
ID_UQAAJ8,Lakes,Awerial,59166.0,2016,4,Stressed,10.1,8258.0,-4000.0,0
ID_4RX6PR,Lakes,Awerial,59166.0,2016,5,Stressed,15.2,8258.0,-4000.0,0
ID_YIEJ9C,Lakes,Awerial,59166.0,2016,8,Stressed,15.2,8258.0,-4000.0,0
ID_0UU5WR,Lakes,Awerial,59166.0,2016,10,Stressed,16.9,8258.0,-4000.0,0
ID_YESU4F,Lakes,Awerial,60209.0,2017,1,Stressed,5.1,5833.0,-827.0,0
ID_CL5EFJ,Lakes,Awerial,60209.0,2017,2,Stressed,14.9,5833.0,-827.0,0
ID_P6MKT7,Lakes,Awerial,60209.0,2017,5,Stressed,14.9,5833.0,-827.0,1
ID_S1GD1T,Lakes,Awerial,60209.0,2017,6,Crisis,39.9,5833.0,-827.0,1
ID_53YKYY,Lakes,Awerial,121487.0,2017,9,Crisis,49.8,5833.0,-827.0,1
ID_DU3ASN,Lakes,Awerial,121487.0,2017,10,Emergency,49.4,5833.0,-827.0,1
ID_RM6DFH,Lakes,Awerial,146865.0,2018,1,Crisis,19.8,11128.0,-2636.0,1
ID_G6W3ST,Lakes,Awerial,146865.0,2018,2,Crisis,44.9,11128.0,-2636.0,1
ID_T1EQC3,Lakes,Awerial,146865.0,2018,5,Emergency,54.5,11128.0,-2636.0,1
ID_7RLN36,Lakes,Awerial,146865.0,2018,9,Emergency,65.4,11128.0,-2636.0,1
ID_V1MZB3,Lakes,Awerial,146865.0,2018,10,Emergency,79.7,11128.0,-2636.0,1
ID_I4FIEE,Lakes,Awerial,152402.0,2019,1,Emergency,64.7,13452.0,-3188.0,1
ID_CY2C11,Lakes,Awerial,132875.0,2019,8,Emergency,65.0,13452.0,-3188.0,1
ID_BD2SCE,Lakes,Awerial,132875.0,2019,9,Crisis,50.4,13452.0,-3188.0,1
ID_JCY127,Lakes,Awerial,132875.0,2020,1,Crisis,40.6,12564.0,-4703.0,1
ID_H6GMD4,Lakes,Awerial,133840.0,2020,1,Crisis,54.9,12564.0,-4703.0,1
ID_78MFS0,Lakes,Awerial,132875.0,2020,2,Crisis,50.1,12564.0,-4703.0,1
ID_IUDUAH,Lakes,Awerial,132875.0,2020,5,Crisis,60.2,12564.0,-4703.0,1
ID_GK6T9D,Lakes,Awerial,139638.0,2022,2,Emergency,65.5,10696.0,-7623.0,1
ID_HSZNVP,Lakes,Awerial,139638.0,2022,4,Crisis,50.1,10696.0,-7623.0,1
ID_8GMNHI,Lakes,Awerial,139903.0,2022,10,Crisis,55.1,10696.0,-7623.0,1
ID_E9EDE1,Lakes,Awerial,139903.0,2022,12,Crisis,60.0,10696.0,-7623.0,1
ID_ZUBLEK,Lakes,Awerial,139903.0,2023,4,Crisis,55.0,16525.0,-2343.0,1
ID_VL9PTK,Lakes,Awerial,144680.0,2023,9,Emergency,65.0,16525.0,-2343.0,1
ID_4GC4RY,Lakes,Awerial,144680.0,2023,12,Crisis,49.8,16525.0,-2343.0,1
ID_G9RDPX,Lakes,Awerial,144680.0,2024,4,Crisis,44.9,17108.0,716.0,1
ID_DFOVD7,Lakes,Awerial,144100.0,2024,9,Emergency,65.0,17108.0,716.0,1
ID_9C9MV9,Lakes,Awerial,62486.0,2024,12,Crisis,42.3,17108.0,716.0,1
ID_E40KZU,Lakes,Awerial,63451.0,2025,4,Crisis,40.0,19353.0,3026.0,1
ID_J2XORV,Lakes,Cueibet,174464.0,2014,10,Crisis,25.2,27524.815789473683,5078.289473684211,0
ID_ORK1DJ,Lakes,Cueibet,177652.0,2015,1,Stressed,5.2,27524.815789473683,5078.289473684211,0
ID_RWEDBC,Lakes,Cueibet,177652.0,2015,4,Stressed,15.2,27524.815789473683,5078.289473684211,1
ID_Y8NYFW,Lakes,Cueibet,177652.0,2015,5,Crisis,55.2,27524.815789473683,5078.289473684211,1
ID_DC112H,Lakes,Cueibet,177652.0,2015,8,Crisis,65.3,27524.815789473683,5078.289473684211,1
ID_XRJM4T,Lakes,Cueibet,177652.0,2015,10,Crisis,40.0,27524.815789473683,5078.289473684211,0
ID_8BP6NL,Lakes,Cueibet,180840.0,2016,1,Stressed,15.2,22104.0,1907.0,0
ID_NQBU4K,Lakes,Cueibet,180840.0,2016,4,Stressed,14.9,22104.0,1907.0,1
ID_ZREZRD,Lakes,Cueibet,180840.0,2016,5,Crisis,29.9,22104.0,1907.0,1
ID_YXYUR4,Lakes,Cueibet,180840.0,2016,8,Crisis,34.8,22104.0,1907.0,1
ID_SOR8WM,Lakes,Cueibet,180840.0,2016,10,Crisis,24.9,22104.0,1907.0,0
ID_9LBB4M,Lakes,Cueibet,184027.0,2017,1,Stressed,14.9,24500.0,4148.0,0
ID_0A6MDM,Lakes,Cueibet,184027.0,2017,2,Stressed,14.7,24500.0,4148.0,1
ID_MMXIXV,Lakes,Cueibet,184027.0,2017,5,Crisis,29.9,24500.0,4148.0,1
ID_6CKMAL,Lakes,Cueibet,184027.0,2017,6,Crisis,25.0,24500.0,4148.0,1
ID_Q5U6JZ,Lakes,Cueibet,181891.0,2017,9,Crisis,39.7,24500.0,4148.0,1
ID_V9NOU3,Lakes,Cueibet,181891.0,2017,10,Emergency,44.5,24500.0,4148.0,1
ID_DYMS1M,Lakes,Cueibet,187348.0,2018,1,Crisis,29.7,24809.0,4201.0,1
ID_WNPR42,Lakes,Cueibet,187348.0,2018,2,Crisis,40.0,24809.0,4201.0,1
ID_4TKB9O,Lakes,Cueibet,187348.0,2018,5,Crisis,44.8,24809.0,4201.0,1
ID_I0D4DM,Lakes,Cueibet,187348.0,2018,9,Crisis,44.8,24809.0,4201.0,1
ID_C2RH2X,Lakes,Cueibet,187348.0,2018,10,Emergency,80.1,24809.0,4201.0,1
ID_K2PTHO,Lakes,Cueibet,194411.0,2019,1,Crisis,65.1,21294.0,68.0,1
ID_WQ1GAZ,Lakes,Cueibet,173715.0,2019,8,Crisis,75.1,21294.0,68.0,1
ID_5UH80Q,Lakes,Cueibet,173715.0,2019,9,Emergency,59.9,21294.0,68.0,1
ID_7TW1PU,Lakes,Cueibet,173715.0,2020,1,Crisis,49.5,26516.0,4489.0,1
ID_WSNFFY,Lakes,Cueibet,176131.0,2020,1,Crisis,59.9,26516.0,4489.0,1
ID_KPL3CH,Lakes,Cueibet,173715.0,2020,2,Crisis,54.5,26516.0,4489.0,1
ID_O3XJVO,Lakes,Cueibet,173715.0,2020,5,Crisis,70.2,26516.0,4489.0,1
ID_EGI3QU,Lakes,Cueibet,183326.0,2022,2,Crisis,74.8,25787.0,2419.0,1
ID_PXBFEJ,Lakes,Cueibet,183326.0,2022,4,Emergency,64.9,25787.0,2419.0,1
ID_2XG48R,Lakes,Cueibet,183675.0,2022,10,Emergency,74.7,25787.0,2419.0,1
ID_A4DV56,Lakes,Cueibet,183675.0,2022,12,Crisis,60.4,25787.0,2419.0,1
ID_ONXD70,Lakes,Cueibet,183675.0,2023,4,Crisis,49.5,32328.0,8259.0,1
ID_FE07S3,Lakes,Cueibet,296845.0,2023,9,Emergency,59.9,32328.0,8259.0,1
ID_87J5IE,Lakes,Cueibet,296845.0,2023,12,Crisis,55.2,32328.0,8259.0,1
ID_3LVO0I,Lakes,Cueibet,296845.0,2024,4,Crisis,40.1,47431.0,13798.0,1
ID_PFG8PJ,Lakes,Cueibet,189185.0,2024,9,Emergency,54.9,47431.0,13798.0,1
ID_VRN8LP,Lakes,Cueibet,156416.0,2024,12,Crisis,49.7,47431.0,13798.0,1
ID_Y857NZ,Lakes,Cueibet,158833.0,2025,4,Crisis,30.0,29253.0,7818.0,1
ID_3A8V4X,Lakes,Rumbek Centre,235054.0,2014,10,Stressed,14.9,13603.605263157897,-14193.736842105263,0
ID_7Y2ITL,Lakes,Rumbek Centre,239349.0,2015,1,Stressed,5.1,13603.605263157897,-14193.736842105263,0
ID_8N3E54,Lakes,Rumbek Centre,239349.0,2015,4,Stressed,10.0,13603.605263157897,-14193.736842105263,1
ID_N6O9JD,Lakes,Rumbek Centre,239349.0,2015,5,Crisis,45.1,13603.605263157897,-14193.736842105263,1
ID_3IH66W,Lakes,Rumbek Centre,239349.0,2015,8,Crisis,50.6,13603.605263157897,-14193.736842105263,1
ID_51OB53,Lakes,Rumbek Centre,239349.0,2015,10,Crisis,25.1,13603.605263157897,-14193.736842105263,0
ID_7QO4Z5,Lakes,Rumbek Centre,243644.0,2016,1,Stressed,15.0,9971.0,-16893.0,0
ID_33ZSMV,Lakes,Rumbek Centre,243644.0,2016,4,Stressed,15.2,9971.0,-16893.0,0
ID_30QABX,Lakes,Rumbek Centre,243644.0,2016,5,Stressed,15.2,9971.0,-16893.0,1
ID_W2EOWL,Lakes,Rumbek Centre,243644.0,2016,8,Crisis,20.1,9971.0,-16893.0,1
ID_CFS831,Lakes,Rumbek Centre,243644.0,2016,10,Crisis,20.1,9971.0,-16893.0,1
ID_4Y2LR0,Lakes,Rumbek Centre,247939.0,2017,1,Crisis,20.1,12680.0,-14925.0,1
ID_JY32HO,Lakes,Rumbek Centre,247939.0,2017,2,Crisis,25.0,12680.0,-14925.0,1
ID_G585I8,Lakes,Rumbek Centre,247939.0,2017,5,Crisis,45.2,12680.0,-14925.0,1
ID_7XW69H,Lakes,Rumbek Centre,247939.0,2017,6,Crisis,30.2,12680.0,-14925.0,1
ID_ZGOPJD,Lakes,Rumbek Centre,252179.0,2017,9,Crisis,45.2,12680.0,-14925.0,1
ID_N8EZP7,Lakes,Rumbek Centre,252179.0,2017,10,Emergency,39.7,12680.0,-14925.0,1
ID_QYEZG5,Lakes,Rumbek Centre,259745.0,2018,1,Crisis,19.8,11666.0,-16907.0,1
ID_2KRE4V,Lakes,Rumbek Centre,259745.0,2018,2,Crisis,50.0,11666.0,-16907.0,1
ID_9KYPOF,Lakes,Rumbek Centre,259745.0,2018,5,Emergency,50.0,11666.0,-16907.0,1
ID_KJW6NY,Lakes,Rumbek Centre,259745.0,2018,9,Emergency,60.1,11666.0,-16907.0,1
ID_QAELYY,Lakes,Rumbek Centre,259745.0,2018,10,Crisis,65.1,11666.0,-16907.0,1
ID_ZZ0JDC,Lakes,Rumbek Centre,269537.0,2019,1,Crisis,50.0,13109.0,-16321.0,1
ID_LI6978,Lakes,Rumbek Centre,203118.0,2019,8,Crisis,50.1,13109.0,-16321.0,1
ID_V0BJWK,Lakes,Rumbek Centre,203118.0,2019,9,Crisis,54.6,13109.0,-16321.0,1
ID_ON8UUJ,Lakes,Rumbek Centre,203118.0,2020,1,Crisis,44.8,13603.0,-16936.0,1
ID_S75ELT,Lakes,Rumbek Centre,206269.0,2020,1,Crisis,49.7,13603.0,-16936.0,1
ID_FEBE54,Lakes,Rumbek Centre,203118.0,2020,2,Crisis,55.3,13603.0,-16936.0,1
ID_07K5W1,Lakes,Rumbek Centre,203118.0,2020,5,Crisis,54.6,13603.0,-16936.0,1
ID_JL6L91,Lakes,Rumbek Centre,215607.0,2022,2,Crisis,59.6,13529.0,-18870.0,1
ID_F4X2BF,Lakes,Rumbek Centre,215607.0,2022,4,Crisis,45.0,13529.0,-18870.0,1
ID_IBJZP9,Lakes,Rumbek Centre,216017.0,2022,10,Emergency,59.8,13529.0,-18870.0,1
ID_7BMZRR,Lakes,Rumbek Centre,216017.0,2022,12,Crisis,54.6,13529.0,-18870.0,1
ID_45ED5G,Lakes,Rumbek Centre,216017.0,2023,4,Crisis,45.4,17316.0,-16055.0,1
ID_GSJ6VV,Lakes,Rumbek Centre,134572.0,2023,9,Emergency,59.7,17316.0,-16055.0,1
ID_8SUOC1,Lakes,Rumbek Centre,134572.0,2023,12,Crisis,60.2,17316.0,-16055.0,1
ID_Y5AYYO,Lakes,Rumbek Centre,134572.0,2024,4,Crisis,49.8,11036.0,-4211.0,1
ID_V84FC3,Lakes,Rumbek Centre,222497.0,2024,9,Emergency,60.2,11036.0,-4211.0,1
ID_XQ8VA8,Lakes,Rumbek Centre,203964.0,2024,12,Crisis,50.3,11036.0,-4211.0,1
ID_X8L008,Lakes,Rumbek Centre,207114.0,2025,4,Crisis,39.7,19221.0,-5989.0,1
ID_UHBXLB,Lakes,Rumbek East,185554.0,2014,10,Stressed,15.1,20011.68421052632,-3483.1052631578946,0
ID_C8NOG8,Lakes,Rumbek East,188945.0,2015,1,Stressed,4.9,20011.68421052632,-3483.1052631578946,0
ID_5D4F2K,Lakes,Rumbek East,188945.0,2015,4,Stressed,10.1,20011.68421052632,-3483.1052631578946,1
ID_1XERP3,Lakes,Rumbek East,188945.0,2015,5,Crisis,55.0,20011.68421052632,-3483.1052631578946,1
ID_LYEX3S,Lakes,Rumbek East,188945.0,2015,8,Crisis,54.5,20011.68421052632,-3483.1052631578946,1
ID_R5RUP1,Lakes,Rumbek East,188945.0,2015,10,Crisis,24.9,20011.68421052632,-3483.1052631578946,0
ID_3WPPBM,Lakes,Rumbek East,192334.0,2016,1,Stressed,14.8,14397.0,-6891.0,0
ID_QIYFRW,Lakes,Rumbek East,192334.0,2016,4,Stressed,15.1,14397.0,-6891.0,0
ID_SKP6RF,Lakes,Rumbek East,192334.0,2016,5,Stressed,15.1,14397.0,-6891.0,0
ID_E64SKB,Lakes,Rumbek East,192334.0,2016,8,Stressed,15.1,14397.0,-6891.0,1
ID_CBDPDX,Lakes,Rumbek East,192334.0,2016,10,Crisis,19.8,14397.0,-6891.0,0
ID_UJJCSE,Lakes,Rumbek East,195725.0,2017,1,Stressed,15.1,16790.0,-5001.0,0
ID_XGGOC5,Lakes,Rumbek East,195725.0,2017,2,Stressed,15.3,16790.0,-5001.0,1
ID_KVQYWJ,Lakes,Rumbek East,195725.0,2017,5,Crisis,30.1,16790.0,-5001.0,1
ID_85GG0V,Lakes,Rumbek East,195725.0,2017,6,Crisis,30.1,16790.0,-5001.0,1
ID_5DTAEG,Lakes,Rumbek East,205394.0,2017,9,Crisis,40.4,16790.0,-5001.0,1
ID_RY58VR,Lakes,Rumbek East,205394.0,2017,10,Emergency,39.9,16790.0,-5001.0,1
ID_W9MYYO,Lakes,Rumbek East,211555.0,2018,1,Crisis,20.0,17931.0,-5340.0,1
ID_KEAEA8,Lakes,Rumbek East,211555.0,2018,2,Crisis,35.0,17931.0,-5340.0,1
ID_4HXXPW,Lakes,Rumbek East,211555.0,2018,5,Crisis,40.2,17931.0,-5340.0,1
ID_2GKQRA,Lakes,Rumbek East,211555.0,2018,9,Emergency,49.6,17931.0,-5340.0,1
ID_FFZ8Q4,Lakes,Rumbek East,211555.0,2018,10,Emergency,70.0,17931.0,-5340.0,1
ID_VHU4BA,Lakes,Rumbek East,219531.0,2019,1,Crisis,54.8,18468.0,-5501.0,1
ID_WZ940V,Lakes,Rumbek East,167548.0,2019,8,Crisis,65.1,18468.0,-5501.0,1
ID_TKRRVW,Lakes,Rumbek East,167548.0,2019,9,Emergency,55.5,18468.0,-5501.0,1
ID_Y3RZTP,Lakes,Rumbek East,167548.0,2020,1,Crisis,40.0,20762.0,-4111.0,1
ID_LC6PRR,Lakes,Rumbek East,170068.0,2020,1,Crisis,59.7,20762.0,-4111.0,1
ID_7MZAKG,Lakes,Rumbek East,167548.0,2020,2,Crisis,55.3,20762.0,-4111.0,1
ID_MIH6MV,Lakes,Rumbek East,167548.0,2020,5,Crisis,65.1,20762.0,-4111.0,1
